house_index,bedrooms,property_type,property_subtype,locality,kitchen,facades,price,furnished,terrace,terraceSurface,fireplace,fireplaceCount,buildingState,garden,gardenSurface,pool,landSurface,livingArea,surfaceOfThePlot,typeOfSale
4872,3,HOUSE,HOUSE,GRIMBERGEN,,2,480000,,,,False,,GOOD,,,,224,160,224,
4870,4,HOUSE,HOUSE,Lierneux,INSTALLED,4,450000,False,True,35,False,,GOOD,True,2240,False,4460,460,4460,
4873,5,HOUSE,HOUSE,Ronse,HYPER_EQUIPPED,3,485000,False,True,20,False,,AS_NEW,True,195,False,505,200,505,
4871,3,HOUSE,HOUSE,HERENT,INSTALLED,,455000,,True,20,False,,TO_BE_DONE_UP,True,150,,493,190,493,
4876,4,HOUSE,APARTMENT_BLOCK,Jette,SEMI_EQUIPPED,2,549000,False,True,50,False,,GOOD,True,180,False,265,175,265,UnderOption
4875,6,HOUSE,MANSION,LIÈGE,HYPER_EQUIPPED,2,535000,,True,18,False,,GOOD,True,40,,170,339,170,
4874,5,HOUSE,HOUSE,Oudenaarde,,4,495000,True,True,,False,,GOOD,,,,1819,200,1819,
4877,5,HOUSE,HOUSE,Waterloo,NOT_INSTALLED,4,580000,False,True,67,False,,TO_RENOVATE,True,575,False,575,316,575,
4878,3,HOUSE,VILLA,Zottegem,,4,589000,False,True,,False,,GOOD,,,True,3081,182,3081,
4881,4,HOUSE,VILLA,Zaventem,INSTALLED,4,650000,True,True,25,True,1,GOOD,True,400,False,600,202,600,
4879,4,HOUSE,HOUSE,Woluwe-Saint-Lambert,INSTALLED,3,645000,False,True,25,False,,GOOD,True,400,False,580,190,580,UnderOption
4883,4,HOUSE,EXCEPTIONAL_PROPERTY,WETTEREN,INSTALLED,4,849000,,True,,False,,TO_BE_DONE_UP,,,,1576,327,1576,
4880,4,HOUSE,APARTMENT_BLOCK,ANTWERPEN,INSTALLED,2,649900,,,,False,,TO_RENOVATE,,,,280,140,280,
4882,5,HOUSE,APARTMENT_BLOCK,Ganshoren,HYPER_EQUIPPED,2,740000,False,True,16,False,,AS_NEW,True,98,False,194,278,194,UnderOption
4885,4,HOUSE,HOUSE,Meise,NOT_INSTALLED,4,1100000,False,,,False,,GOOD,True,2100,False,2500,350,2500,
4884,5,HOUSE,HOUSE,Kraainem,HYPER_EQUIPPED,4,980000,False,True,15,False,,GOOD,True,660,False,800,245,800,UnderOption
4888,11,HOUSE,APARTMENT_BLOCK,ANTWERPEN 2018,INSTALLED,,1390000,,True,2,False,,GOOD,True,86,,241,410,241,
4886,6,HOUSE,MANSION,Oudenaarde,,4,1100000,True,True,,False,,AS_NEW,,,,2857,421,2857,
4889,4,HOUSE,HOUSE,Rhode-Saint-Genèse,HYPER_EQUIPPED,4,1450000,,True,100,True,2,GOOD,True,1200,True,1596,440,1596,
4890,4,HOUSE,HOUSE,ZOTTEGEM,INSTALLED,4,349000,,True,,True,1,GOOD,,,,650,234,650,UnderOption
4887,5,HOUSE,HOUSE,Uccle,SEMI_EQUIPPED,4,1390000,False,True,30,True,1,TO_RENOVATE,,,True,822,413,822,
4891,3,HOUSE,HOUSE,MARCHIN,INSTALLED,4,360000,False,True,11,False,,GOOD,True,715,False,1100,161,1100,UnderOption
4894,3,HOUSE,HOUSE,Blégny,INSTALLED,4,369500,False,True,90,False,,AS_NEW,True,215,False,523,124,523,UnderOption
4892,3,HOUSE,HOUSE,Lanaye,INSTALLED,3,360000,False,True,59,False,,GOOD,True,1112,False,1444,300,1444,
4893,4,HOUSE,HOUSE,WETTEREN,SEMI_EQUIPPED,2,365000,,,,False,,TO_RENOVATE,,,,269,283,269,
4895,3,HOUSE,HOUSE,Ottignies,INSTALLED,4,375000,,True,25,False,,GOOD,True,408,,616,140,616,UnderOption
4897,3,HOUSE,HOUSE,Berendrecht,INSTALLED,,375000,,,,False,,GOOD,True,358,,358,145,358,
4896,4,HOUSE,HOUSE,Strombeek-Bever,,,375000,False,True,3,False,,TO_RENOVATE,,,,90,160,90,
4898,3,HOUSE,HOUSE,Bruxelles,INSTALLED,2,379000,False,,,False,,TO_BE_DONE_UP,True,40,False,130,160,130,
4899,3,HOUSE,VILLA,Thimister-Clermont,INSTALLED,3,379000,False,True,,True,1,AS_NEW,True,800,False,1301,246,1301,UnderOption
4900,4,HOUSE,HOUSE,RONSE,SEMI_EQUIPPED,2,385000,,,,True,1,TO_BE_DONE_UP,,,,1490,347,1490,UnderOption
4902,4,HOUSE,TOWN_HOUSE,Oostende,SEMI_EQUIPPED,2,389000,,True,6,True,1,GOOD,True,39,False,141,264,141,UnderOption
4901,4,HOUSE,HOUSE,Liege,INSTALLED,4,389000,False,True,,False,,AS_NEW,True,1308,False,1308,220,1308,UnderOption
4903,4,HOUSE,VILLA,Galmaarden,INSTALLED,4,390000,False,True,25,False,,TO_BE_DONE_UP,True,400,,485,200,485,
4904,2,HOUSE,TOWN_HOUSE,Incourt,INSTALLED,3,395000,False,True,15,False,,GOOD,,,True,430,164,430,
4905,3,HOUSE,HOUSE,Merelbeke,,,395000,False,True,,False,,GOOD,True,720,,720,133,720,UnderOption
4907,4,HOUSE,HOUSE,Destelbergen,INSTALLED,,398000,False,True,25,False,,GOOD,True,170,,245,221,245,UnderOption
4906,3,HOUSE,HOUSE,HEMIKSEM,INSTALLED,,397000,,,,False,,AS_NEW,,,,128,213,128,
4908,4,HOUSE,HOUSE,Jandrain-jandrenouille,INSTALLED,4,399000,False,True,98,False,,AS_NEW,True,1335,False,1486,205,1486,
4909,4,HOUSE,HOUSE,Jodoigne,INSTALLED,4,399000,False,True,98,False,,AS_NEW,True,1335,False,1486,205,1486,
4910,5,HOUSE,HOUSE,SINT-KATELIJNE-WAVER,SEMI_EQUIPPED,,399000,,True,,False,,TO_BE_DONE_UP,,,,692,170,692,UnderOption
4911,3,HOUSE,HOUSE,Geraardsbergen,HYPER_EQUIPPED,3,399000,,True,,False,,AS_NEW,True,330,,472,230,472,UnderOption
4913,3,HOUSE,HOUSE,Ronse,USA_SEMI_EQUIPPED,3,415000,,True,16,False,,AS_NEW,True,100,False,206,145,206,
4914,3,HOUSE,APARTMENT_BLOCK,Liège,INSTALLED,2,425000,False,,,False,,GOOD,,,False,114,280,114,UnderOption
4912,3,HOUSE,HOUSE,Gentbrugge,,,415000,False,True,12,False,,GOOD,True,195,,195,130,195,UnderOption
4915,4,HOUSE,HOUSE,aubange,,3,425000,False,True,18,False,,GOOD,,,False,381,159,381,
4916,3,HOUSE,HOUSE,BURCHT,INSTALLED,2,445000,,True,5,False,,,True,38,,114,152,114,
4917,3,HOUSE,VILLA,Braine-l'Alleud,INSTALLED,4,449000,,True,30,False,,GOOD,True,756,False,867,145,867,UnderOption
4918,4,HOUSE,HOUSE,Melle,INSTALLED,,449000,False,True,25,False,,GOOD,True,820,,820,209,820,UnderOption
4919,3,HOUSE,HOUSE,Rotselaar,INSTALLED,,459000,False,True,70,False,,GOOD,,,,765,185,765,
4921,1,APARTMENT,APARTMENT,NIEUWPOORT,SEMI_EQUIPPED,2,220000,True,True,,False,,TO_RENOVATE,,,,,42,,
4920,7,HOUSE,HOUSE,Vorst,,4,4850000,,True,,False,,GOOD,,,True,4895,1500,4895,
4922,2,APARTMENT,APARTMENT,EINE,INSTALLED,,259000,,,,False,,GOOD,,,,,87,,
4924,3,APARTMENT,APARTMENT,Gent,,,649000,False,True,13,False,,,,,,,124,,
4923,3,APARTMENT,APARTMENT,Brussels,INSTALLED,3,450000,False,True,9,False,,GOOD,,,False,,125,,
4926,3,HOUSE,HOUSE,RONSE,INSTALLED,2,239000,,True,,False,,JUST_RENOVATED,,,,90,125,90,
4925,2,HOUSE,HOUSE,FLEURUS,,3,199000,,True,125,False,,GOOD,True,233,,484,100,484,
4927,3,HOUSE,HOUSE,Oostkamp,,,265000,False,,,False,,TO_RENOVATE,,,,1255,169,1255,
4930,3,HOUSE,HOUSE,Puurs-Sint-Amands,HYPER_EQUIPPED,2,375000,False,,,False,,GOOD,,,,200,134,200,
4929,3,HOUSE,HOUSE,Oostende,HYPER_EQUIPPED,3,339000,False,True,100,False,,GOOD,True,268,False,384,225,384,
4928,3,HOUSE,HOUSE,Hechtel-Eksel,,4,279000,,True,,False,,TO_RENOVATE,,,,1868,181,1868,
4932,5,HOUSE,HOUSE,Beernem,,,393000,,,,False,,GOOD,,,,340,212,340,
4931,6,HOUSE,MIXED_USE_BUILDING,ZELE,,,379000,,True,,False,,TO_BE_DONE_UP,,,,154,227,154,
4933,3,HOUSE,HOUSE,Deerlijk,HYPER_EQUIPPED,3,425000,,True,,False,,AS_NEW,,,,629,193,629,
4934,0,APARTMENT,FLAT_STUDIO,Bruxelles,INSTALLED,2,135000,False,,,False,,GOOD,,,False,,23,,UnderOption
4935,3,HOUSE,HOUSE,Pont-à-Celles,NOT_INSTALLED,3,160000,False,,,False,,TO_RENOVATE,True,250,False,460,160,460,
4936,1,APARTMENT,APARTMENT,Brussel,,,175000,True,,,False,,GOOD,,,,,20,,
4937,2,APARTMENT,APARTMENT,Liège,INSTALLED,2,187000,,True,,False,,GOOD,,,False,,78,,
4940,1,APARTMENT,APARTMENT,Ixelles,SEMI_EQUIPPED,2,199000,False,,,False,,GOOD,,,False,,51,,
4939,1,APARTMENT,APARTMENT,Schaerbeek,INSTALLED,2,199000,False,,,False,,AS_NEW,,,,,55,,UnderOption
4938,3,APARTMENT,APARTMENT,Deurne,HYPER_EQUIPPED,,189000,,True,5,False,,TO_BE_DONE_UP,,,False,,93,,
4942,2,APARTMENT,APARTMENT,Wanze,SEMI_EQUIPPED,,200000,False,True,4,False,,GOOD,,,False,,80,,
4946,2,APARTMENT,APARTMENT,Laeken,HYPER_EQUIPPED,2,220000,,,,False,,AS_NEW,,,False,,74,,
4941,2,APARTMENT,APARTMENT,Anhée,,,199000,True,True,,False,,JUST_RENOVATED,,,,,89,,UnderOption
4943,1,APARTMENT,APARTMENT,Bruxelles,NOT_INSTALLED,2,207000,False,,,False,,GOOD,,,,,75,,
4944,2,APARTMENT,APARTMENT,Woluwe-Saint-Pierre,,2,215000,False,True,13,False,,TO_RENOVATE,,,,,78,,UnderOption
4945,2,APARTMENT,APARTMENT,alleur,,3,219000,False,True,6,False,,,,,False,,98,,UnderOption
4947,1,APARTMENT,APARTMENT,Ixelles,INSTALLED,2,220000,False,,,False,,GOOD,,,False,,80,,
4948,2,APARTMENT,APARTMENT,Anderlecht,INSTALLED,2,220000,,True,3,False,,GOOD,,,False,,75,,UnderOption
4950,5,HOUSE,HOUSE,Mont-Saint-Guibert,SEMI_EQUIPPED,4,525000,False,True,15,False,,TO_RENOVATE,,,False,1460,210,1460,
4949,1,APARTMENT,GROUND_FLOOR,Zaventem,,,220000,,True,,False,,AS_NEW,,,,,65,,UnderOption
4951,4,HOUSE,HOUSE,Nandrin,INSTALLED,4,549000,,True,15,True,1,AS_NEW,True,1800,False,2171,300,2171,UnderOption
4953,4,HOUSE,HOUSE,Begijnendijk,HYPER_EQUIPPED,3,619000,,True,,False,,AS_NEW,,,,576,295,576,UnderOption
4952,3,HOUSE,HOUSE,Knokke-Heist,HYPER_EQUIPPED,2,598000,,True,,False,,JUST_RENOVATED,,,False,170,146,170,
4956,3,HOUSE,HOUSE,Knokke,,3,745000,,True,,False,,GOOD,,,,221,157,221,
4954,3,HOUSE,HOUSE,Oedelem,HYPER_EQUIPPED,4,635000,,True,25,True,1,AS_NEW,True,1310,False,1780,171,1780,
4955,4,HOUSE,VILLA,PUTTE,INSTALLED,4,659000,,,,False,,GOOD,,,,1305,295,1305,
4957,5,HOUSE,HOUSE,Woluwe-Saint-Pierre,INSTALLED,3,800000,False,True,15,False,,GOOD,,,False,122,225,122,
4958,4,HOUSE,VILLA,FAIMES,,4,825000,False,True,120,False,,,,,False,10387,400,10387,
4961,7,HOUSE,EXCEPTIONAL_PROPERTY,Herve,INSTALLED,4,899000,False,True,,True,1,GOOD,True,6333,True,7737,389,7737,
4959,4,HOUSE,VILLA,Wetteren,,4,849000,,True,,False,,GOOD,,,,1675,327,1675,
4960,4,HOUSE,MIXED_USE_BUILDING,Woluwe-Saint-Pierre,NOT_INSTALLED,3,850000,False,True,20,False,,GOOD,,,False,388,520,388,
4962,7,HOUSE,EXCEPTIONAL_PROPERTY,Herve,INSTALLED,4,899000,False,True,,True,1,GOOD,True,6333,True,7737,389,7737,
4963,6,HOUSE,MANSION,Hamme,,4,1095000,,True,,False,,AS_NEW,,,,357,568,357,
4964,7,HOUSE,EXCEPTIONAL_PROPERTY,Herve,INSTALLED,4,1199000,False,True,,True,1,GOOD,True,6333,True,7737,516,7737,
4966,6,HOUSE,HOUSE,Berchem,,2,1395000,,True,25,False,,AS_NEW,True,60,,158,350,158,
4965,7,HOUSE,EXCEPTIONAL_PROPERTY,Herve,INSTALLED,4,1199000,False,True,,True,1,GOOD,True,6333,True,7737,516,7737,
4969,2,APARTMENT,APARTMENT,Woluwe-Saint-Lambert,INSTALLED,2,355000,False,True,2,False,,GOOD,,,False,,98,,UnderOption
4967,8,HOUSE,VILLA,Pittem,,4,1895000,,True,,True,1,GOOD,,,,18262,334,18262,
4968,1,APARTMENT,APARTMENT,Gent,,,285000,False,,,False,,,,,,,62,,UnderOption
4971,1,APARTMENT,FLAT_STUDIO,Antwerpen (2000),,,168000,,,,False,,,,,,,39,,
4972,3,HOUSE,HOUSE,Kluisbergen,,4,295000,,True,35,False,,TO_BE_DONE_UP,,,True,805,252,805,UnderOption
4970,3,APARTMENT,APARTMENT,Antwerpen,HYPER_EQUIPPED,2,385000,False,True,,False,,AS_NEW,,,False,,110,,
4974,2,APARTMENT,APARTMENT,Woluwe-Saint-Lambert,HYPER_EQUIPPED,4,460000,False,True,,False,,AS_NEW,,,False,,92,,
4973,5,HOUSE,HOUSE,Dendermonde Schoonaarde,INSTALLED,3,339000,False,True,18,False,,GOOD,True,120,False,349,179,349,UnderOption
4975,3,HOUSE,HOUSE,DUFFEL,INSTALLED,2,529000,,True,9,False,,,True,60,,173,134,173,
4976,3,HOUSE,HOUSE,DUFFEL,INSTALLED,3,575000,,True,13,False,,,True,110,,329,150,329,
4978,3,HOUSE,HOUSE,CHÂTELINEAU,,3,185000,,True,,False,,TO_RENOVATE,,,,389,200,389,
4977,7,HOUSE,EXCEPTIONAL_PROPERTY,Genappe,,4,950000,,,,True,3,TO_BE_DONE_UP,,,True,15400,382,15400,
4979,2,HOUSE,HOUSE,Oupeye Heurele-Romain,SEMI_EQUIPPED,2,214000,False,True,20,False,,GOOD,True,150,False,330,124,330,
4980,4,HOUSE,HOUSE,Uccle,INSTALLED,3,965000,,True,20,True,1,AS_NEW,True,150,False,293,259,293,
4981,4,HOUSE,HOUSE,Houthulst,SEMI_EQUIPPED,,229000,True,True,,False,,TO_RENOVATE,,,,2165,182,2165,
4984,2,APARTMENT,APARTMENT,Antwerpen,HYPER_EQUIPPED,2,367500,False,True,2,False,,AS_NEW,,,,,92,,
4983,2,APARTMENT,APARTMENT,Boitsfort (Watermael-Boitsfort),,4,300000,False,True,14,False,,,,,False,,93,,
4982,3,HOUSE,HOUSE,Ans Alleur,SEMI_EQUIPPED,3,289000,False,True,9,False,,TO_BE_DONE_UP,True,147,False,311,165,311,
4986,2,APARTMENT,APARTMENT,Bruxelles,HYPER_EQUIPPED,2,460000,True,True,6,False,,AS_NEW,,,False,,120,,
4985,2,APARTMENT,APARTMENT,Antwerpen,HYPER_EQUIPPED,2,389500,False,True,2,False,,AS_NEW,,,,,92,,
4988,13,HOUSE,APARTMENT_BLOCK,Sprimont,INSTALLED,4,899000,False,True,443,False,,GOOD,,,False,1135,778,1135,
4987,3,APARTMENT,PENTHOUSE,Vilvoorde,,2,695000,False,True,113,False,,,,,False,,365,,
4989,13,HOUSE,HOUSE,Sprimont,INSTALLED,4,899000,False,True,443,False,,GOOD,,,False,1135,778,1135,
4991,3,HOUSE,HOUSE,Waterloo,,3,345000,,True,,False,,TO_RENOVATE,,,,488,137,488,
4990,5,HOUSE,VILLA,Wemmel,,4,1550000,,,,False,,AS_NEW,True,1200,,1433,405,1433,
4992,3,HOUSE,HOUSE,Sint-Truiden,,,205000,,,,False,,JUST_RENOVATED,,,,0,109,0,
4993,4,HOUSE,HOUSE,Zottegem,,3,415000,False,True,,False,,GOOD,,,,225,120,225,
4995,6,HOUSE,EXCEPTIONAL_PROPERTY,Meise,HYPER_EQUIPPED,4,690000,False,True,,False,,AS_NEW,True,2062,False,2252,305,2252,UnderOption
4994,3,HOUSE,HOUSE,Eke,,2,419000,False,True,3,False,,GOOD,,,,171,215,171,
4996,1,APARTMENT,APARTMENT,Ixelles,INSTALLED,2,220000,False,True,6,False,,TO_RENOVATE,,,False,,60,,UnderOption
4997,0,APARTMENT,FLAT_STUDIO,Ganshoren,INSTALLED,2,220000,False,True,80,False,,TO_BE_DONE_UP,,,False,,70,,
4998,1,APARTMENT,APARTMENT,ANTWERPEN,INSTALLED,2,295000,,True,2,False,,JUST_RENOVATED,,,,,60,,UnderOption
5000,2,APARTMENT,APARTMENT,Arlon,SEMI_EQUIPPED,2,310000,False,True,5,False,,GOOD,,,False,,82,,
5001,3,APARTMENT,DUPLEX,Braine-l'Alleud,SEMI_EQUIPPED,2,345000,False,True,6,False,,AS_NEW,,,False,,127,,
4999,2,APARTMENT,APARTMENT,Anderlecht,SEMI_EQUIPPED,2,300000,False,,,False,,AS_NEW,,,False,,108,,
5002,3,APARTMENT,PENTHOUSE,Laeken,INSTALLED,2,365000,False,True,52,False,,TO_BE_DONE_UP,,,False,,150,,
5003,3,APARTMENT,DUPLEX,ANTWERPEN,INSTALLED,2,375000,,True,2,False,,JUST_RENOVATED,,,,,90,,UnderOption
5004,3,HOUSE,HOUSE,Aalst Erembodegem,INSTALLED,2,239000,,True,28,False,,TO_BE_DONE_UP,True,91,,220,178,220,
5006,2,APARTMENT,DUPLEX,SCHOONAARDE,INSTALLED,2,275000,,True,8,False,,GOOD,,,,,131,,
5005,3,HOUSE,HOUSE,AVELGEM,SEMI_EQUIPPED,4,249000,,,,True,1,TO_RENOVATE,,,,1039,159,1039,
5007,1,APARTMENT,PENTHOUSE,ANTWERPEN,INSTALLED,2,279000,,,,False,,GOOD,,,,,71,,
5008,3,HOUSE,HOUSE,Sint-Niklaas,INSTALLED,,290000,,,,False,,JUST_RENOVATED,,,,265,126,265,
5009,5,HOUSE,HOUSE,Oostende,INSTALLED,2,309000,,True,,False,,TO_BE_DONE_UP,,,False,78,185,78,
5010,6,HOUSE,HOUSE,Overijse,HYPER_EQUIPPED,4,875000,False,True,60,False,,GOOD,,,False,1930,356,1930,UnderOption
5011,4,HOUSE,HOUSE,Galmaarden,,4,895000,,True,,False,,AS_NEW,,,,5468,406,5468,
5012,3,HOUSE,COUNTRY_COTTAGE,DIKKELVENNE,SEMI_EQUIPPED,4,1190000,,True,,False,,TO_BE_DONE_UP,,,,2427,387,2427,
5015,0,APARTMENT,FLAT_STUDIO,Middelkerke,,,82000,True,True,,False,,TO_BE_DONE_UP,,,,,28,,
5014,6,HOUSE,VILLA,Knokke-Heist,HYPER_EQUIPPED,4,5695000,True,True,,False,,AS_NEW,,,True,988,289,988,
5013,4,HOUSE,HOUSE,Knokke-Heist,INSTALLED,3,1995000,False,True,,False,,GOOD,,,,340,211,340,
5016,1,APARTMENT,APARTMENT,SERAING,SEMI_EQUIPPED,2,99000,True,True,3,False,,GOOD,,,,,58,,UnderOption
5019,1,APARTMENT,FLAT_STUDIO,Kortrijk,INSTALLED,,145000,False,True,16,False,,TO_RENOVATE,,,,,37,,
5017,1,APARTMENT,APARTMENT,WAREGEM,INSTALLED,,105000,,True,,False,,GOOD,,,,,40,,
5018,1,APARTMENT,APARTMENT,Roeselare,,,105000,False,True,,False,,TO_RENOVATE,,,,,128,,
5020,2,APARTMENT,APARTMENT,Deerlijk,SEMI_EQUIPPED,2,145000,,,,False,,TO_RENOVATE,,,,,85,,
5021,2,APARTMENT,APARTMENT,Brakel,,,147500,False,,,False,,TO_BE_DONE_UP,,,,,73,,
5022,2,APARTMENT,APARTMENT,CHARLEROI,SEMI_EQUIPPED,,149000,,True,,False,,GOOD,,,,,85,,
5023,0,APARTMENT,APARTMENT,De Haan,INSTALLED,,149000,,True,,False,,GOOD,,,True,,37,,UnderOption
5024,1,APARTMENT,APARTMENT,Anzegem,INSTALLED,,154500,False,True,,False,,GOOD,,,,,60,,
5025,0,APARTMENT,FLAT_STUDIO,Oostende,,,155000,True,True,,False,,GOOD,,,,,31,,UnderOption
5026,2,APARTMENT,APARTMENT,Brakel,INSTALLED,,157500,False,,,False,,GOOD,,,,,73,,
5027,1,APARTMENT,APARTMENT,AUVELAIS,INSTALLED,3,159000,,True,5,False,,GOOD,,,,,57,,UnderOption
5029,0,APARTMENT,FLAT_STUDIO,Nieuwpoort,,,159000,True,True,,False,,TO_BE_DONE_UP,,,,,39,,
5028,2,APARTMENT,APARTMENT,Kortrijk,,,159000,False,True,,False,,TO_BE_DONE_UP,,,,,75,,
5031,1,APARTMENT,APARTMENT,Anzegem,INSTALLED,,173000,False,True,,False,,GOOD,,,,,60,,
5030,2,APARTMENT,APARTMENT,OOSTROZEBEKE,,2,165000,,True,20,False,,GOOD,,,,,124,,
5032,2,APARTMENT,APARTMENT,LIÈGE,,,175000,,True,13,False,,TO_BE_DONE_UP,,,,,82,,
5034,1,APARTMENT,APARTMENT,MONTEGNÉE,INSTALLED,2,178137,,True,31,False,,AS_NEW,,,,,60,,
5033,1,APARTMENT,APARTMENT,Eeklo,,,175000,,True,,False,,TO_BE_DONE_UP,,,,,65,,
5035,2,APARTMENT,APARTMENT,MONTEGNÉE,INSTALLED,2,179627,,True,14,False,,AS_NEW,,,,,65,,
5037,2,APARTMENT,APARTMENT,Zeebrugge,INSTALLED,2,189000,,True,,False,,TO_BE_DONE_UP,,,,,66,,
5036,2,APARTMENT,APARTMENT,SERAING,INSTALLED,2,180000,,,,False,,GOOD,,,,,85,,UnderOption
5038,1,APARTMENT,APARTMENT,Nieuwpoort,,,189500,False,True,,False,,GOOD,,,,,68,,UnderOption
5039,2,APARTMENT,APARTMENT,DINANT,INSTALLED,2,195000,,True,28,False,,AS_NEW,True,68,,,107,,UnderOption
5042,2,APARTMENT,APARTMENT,Andenne,,4,250000,False,,,False,,GOOD,,,False,,92,,NewlyBuilt
5041,2,APARTMENT,APARTMENT,Andenne,,4,245000,False,,,False,,GOOD,,,False,,88,,NewlyBuilt
5040,2,APARTMENT,GROUND_FLOOR,Andenne,,4,245000,False,,,False,,GOOD,,,False,,91,,NewlyBuilt
5043,2,APARTMENT,APARTMENT,Andenne,,4,250000,False,,,False,,GOOD,,,False,,87,,NewlyBuilt
5044,2,APARTMENT,APARTMENT,Andenne,,4,250000,False,,,False,,GOOD,,,False,,91,,NewlyBuilt
5045,2,APARTMENT,APARTMENT,Andenne,,4,255000,False,,,False,,GOOD,,,False,,88,,NewlyBuilt
5047,2,APARTMENT,APARTMENT,Andenne,,4,260000,False,,,False,,GOOD,,,False,,91,,NewlyBuilt
5046,2,APARTMENT,APARTMENT,Andenne,,4,260000,False,,,False,,GOOD,,,False,,92,,NewlyBuilt
5048,2,APARTMENT,GROUND_FLOOR,Andenne,,4,265000,False,,,False,,GOOD,,,False,,87,,NewlyBuilt
5050,1,APARTMENT,SERVICE_FLAT,Mechelen,,,275000,,True,6,False,,,,,,,83,,NewlyBuilt
5049,2,APARTMENT,APARTMENT,Andenne,,4,270000,False,,,False,,GOOD,,,False,,88,,NewlyBuilt
5051,2,APARTMENT,APARTMENT,Andenne,,4,275000,False,,,False,,GOOD,,,False,,92,,NewlyBuilt
5052,2,APARTMENT,APARTMENT,Andenne,,4,275000,False,,,False,,GOOD,,,False,,91,,NewlyBuilt
5053,2,APARTMENT,APARTMENT,Andenne,,4,295000,False,,,False,,GOOD,,,False,,90,,NewlyBuilt
5055,1,APARTMENT,SERVICE_FLAT,Mechelen,,,305000,,True,7,False,,,,,,,83,,NewlyBuilt
5054,1,APARTMENT,APARTMENT,Herselt,,,301160,,True,22,False,,,,,,,93,,NewlyBuilt
5056,1,APARTMENT,SERVICE_FLAT,Mechelen,,,310000,,True,7,False,,,,,,,83,,NewlyBuilt
5057,2,APARTMENT,APARTMENT,Herselt,,,335310,,True,11,False,,,,,,,113,,NewlyBuilt
5059,2,APARTMENT,APARTMENT,Herselt,,,349065,,True,11,False,,,,,,,117,,NewlyBuilt
5058,2,APARTMENT,PENTHOUSE,Andenne,,4,345000,False,,,False,,GOOD,,,False,,117,,NewlyBuilt
5060,3,APARTMENT,PENTHOUSE,Andenne,,4,375000,False,,,False,,GOOD,,,False,,130,,NewlyBuilt
5061,3,APARTMENT,APARTMENT,Herselt,,,499630,,True,50,False,,,,,,,93,,NewlyBuilt
5063,2,HOUSE,HOUSE,Dinant,,3,179000,False,True,9,False,,GOOD,,,,950,124,950,
5062,2,HOUSE,HOUSE,Geraardsbergen,,2,99000,False,True,10,False,,TO_RENOVATE,,,,40,84,40,
5066,3,HOUSE,HOUSE,Lauwe,,,290000,,True,,False,,GOOD,,,,237,154,237,
5065,2,APARTMENT,APARTMENT,ANTWERPEN,INSTALLED,,275000,,True,8,False,,GOOD,,,,,140,,
5064,3,HOUSE,HOUSE,Manage,SEMI_EQUIPPED,3,195000,False,True,,False,,TO_BE_DONE_UP,,,False,660,172,660,
5067,3,HOUSE,HOUSE,WACHTEBEKE,SEMI_EQUIPPED,3,299000,,,,False,,TO_BE_DONE_UP,,,,1141,160,1141,
5068,3,HOUSE,HOUSE,Deerlijk,,,319000,,True,,False,,GOOD,,,,234,155,234,
5069,4,HOUSE,HOUSE,Oud-Heverlee,,,399000,,True,,False,,GOOD,,,,757,160,757,
5070,,,,,,,,,,,,,,,,,,,,
5071,,,,,,,,,,,,,,,,,,,,
5072,,,,,,,,,,,,,,,,,,,,
5075,,,,,,,,,,,,,,,,,,,,
5074,,,,,,,,,,,,,,,,,,,,
5073,,,,,,,,,,,,,,,,,,,,
5076,,,,,,,,,,,,,,,,,,,,
5077,,,,,,,,,,,,,,,,,,,,
5078,,,,,,,,,,,,,,,,,,,,
5079,,,,,,,,,,,,,,,,,,,,
5080,,,,,,,,,,,,,,,,,,,,
5083,,,,,,,,,,,,,,,,,,,,
5081,,,,,,,,,,,,,,,,,,,,
5084,,,,,,,,,,,,,,,,,,,,
5082,,,,,,,,,,,,,,,,,,,,
5085,,,,,,,,,,,,,,,,,,,,
5087,,,,,,,,,,,,,,,,,,,,
5088,,,,,,,,,,,,,,,,,,,,
5086,,,,,,,,,,,,,,,,,,,,
5091,,,,,,,,,,,,,,,,,,,,
5089,,,,,,,,,,,,,,,,,,,,
5093,,,,,,,,,,,,,,,,,,,,
5090,,,,,,,,,,,,,,,,,,,,
5092,,,,,,,,,,,,,,,,,,,,
5096,,,,,,,,,,,,,,,,,,,,
5098,,,,,,,,,,,,,,,,,,,,
5095,,,,,,,,,,,,,,,,,,,,
5094,,,,,,,,,,,,,,,,,,,,
5097,,,,,,,,,,,,,,,,,,,,
5099,,,,,,,,,,,,,,,,,,,,
5100,2,APARTMENT,APARTMENT,KOEKELBERG,INSTALLED,2,295000,,True,6,False,,AS_NEW,,,,,104,,
5101,2,APARTMENT,APARTMENT,GENT,HYPER_EQUIPPED,2,445000,,,,False,,JUST_RENOVATED,,,,,105,,
5102,1,APARTMENT,APARTMENT,Adegem,,,180000,,,,False,,GOOD,,,,,85,,
5103,3,APARTMENT,APARTMENT,Ixelles,INSTALLED,2,1450000,False,,,False,,JUST_RENOVATED,,,False,,300,,
5106,3,HOUSE,HOUSE,Hal,SEMI_EQUIPPED,2,295000,,True,17,False,,GOOD,True,150,False,260,110,260,
5104,2,APARTMENT,APARTMENT,Gent,,,229500,,True,,False,,,,,,,96,,
